country,year,vacation_days,policy,happiness_vacation,happiness_policy,log_population,log_gdp,gdp,population,gdp_cap,log_gdp_cap,democracy,corruption,lag_policy,lag_happiness_policy,lag_vacation_days,lag_happiness_vacation
Ravas,2017,21,1,77.7,73.7,15.655353636739456,26.412365171586565,295627239484.3208,6295550.2780503975,46958.12541042409,10.75701153484711,10.9,39.6,1,69.7,19,75.2
Ravas,2018,23,1,85.1,76.5,15.697855224535735,26.479763780994787,316238901086.86664,6568888.673874271,48141.91818238743,10.781908556459053,24.7,37.3,1,73.7,21,77.7
Ravas,2019,24,1,84.7,78.8,15.740356812332013,26.552292449128494,340027539269.68835,6854094.797749187,49609.401285396554,10.81193563679648,9.3,35.9,1,76.5,23,85.1
Tapif,2010,12,0,55.2,53.1,19.196505023585193,25.39072256122715,106426725436.37906,217238203.9657909,489.9079604485147,6.194217537641958,42.6,60.2,0,52.7,12,55.9
Tapif,2011,12,1,56.7,48.7,19.237221775027592,25.350330587282134,102213600921.19197,226265981.61626264,451.740912138272,6.113108812254541,41.2,60.8,0,53.1,12,55.2
Tapif,2012,14,1,60.4,58.4,19.27793852646999,25.386171960457403,105943520168.66785,235668927.02184534,449.54386438415537,6.108233433987415,48.9,61,1,48.7,12,56.7
Tapif,2013,14,1,61.2,59.2,19.318655277912388,25.5581835029275,125828222837.09444,245462631.04553315,512.6166141914831,6.2395282250151105,46.1,61.1,1,58.4,14,60.4
Tapif,2014,14,1,60.6,62.2,19.359372029354784,25.509326940587318,119828446048.22278,255663332.46049982,468.6962533696003,6.149954911232534,41.8,63.1,1,59.2,14,61.2
Tapif,2015,15,1,62.4,64.8,19.40008878079718,25.60493165231195,131850119003.41296,266287944.8753368,495.1411490487819,6.204842871514771,38.7,63,1,62.2,14,60.6
Tapif,2016,15,1,62.3,61.6,19.44080553223958,25.779921683488055,157064389667.65967,277354084.7782159,566.2955704916155,6.339116151248476,37.2,64,1,64.8,15,62.4
Tapif,2017,16,1,64.6,65,19.481522283681976,25.835855643473614,166099965103.71484,288880100.74648404,574.9789088085412,6.354333359791639,40.4,63.1,1,61.6,15,62.3
Tapif,2018,17,1,68.4,66.7,19.522239035124375,25.885574071277876,174566932307.43253,300885103.8701327,580.1780482385685,6.363335036153501,45.7,63.6,1,65,16,64.6
Tapif,2019,17,1,68.1,65.8,19.56295578656677,25.92249434382425,181132445520.20306,313388999.439561,577.9795903625378,6.35953855725748,41.8,65.5,1,66.7,17,68.4
Topit,2010,10,0,36.3,36.2,15.487359422005323,23.624247675740403,18191998213.287567,5321998.358086357,3418.2645294593635,8.13688825373508,45.6,67.2,0,36.1,11,38.4
Topit,2011,10,1,36.7,37.7,15.522632554228958,23.78458265724297,21355660221.452503,5513071.981820716,3873.6407382077577,8.261950103014014,50.6,68.4,0,36.2,10,36.3
Topit,2012,10,1,38.3,41.8,15.557905686452592,23.753321710277486,20698389045.025524,5711005.64707153,3624.2984728336196,8.195416023824894,51.2,69.2,1,37.7,10,36.7
Topit,2013,9,1,35.9,45,15.593178818676227,23.896885398470484,23893813152.73387,5916045.647223976,4038.814873571119,8.303706579794257,43,69.7,1,41.8,10,38.3
Topit,2014,8,1,34.2,38.1,15.628451950899862,23.894609100746667,23839485576.568302,6128447.1182382265,3889.971654584751,8.266157149846805,43.3,72.7,1,45,9,35.9
Topit,2015,8,1,34.3,39.1,15.663725083123495,24.017450056604247,26955415400.080364,6348474.356120946,4245.967438474572,8.353724973480752,47.3,72.9,1,38.1,8,34.2
Topit,2016,8,1,33.5,40.8,15.69899821534713,24.158181532171408,31028796579.545315,6576401.145794901,4718.203146623108,8.459183316824278,45.7,74.6,1,39.1,8,34.3
Topit,2017,8,1,34,39.8,15.734271347570765,24.11552154644519,29732945571.001343,6812511.101775732,4364.4619622346345,8.381250198874426,46.6,73.9,1,40.8,8,33.5
Topit,2018,7,1,32.6,45.7,15.7695444797944,24.22779360274727,33265730926.802246,7057098.021080023,4713.79748834936,8.45824912295287,45,75.6,1,39.8,8,34
Topit,2019,6,1,30.8,43.3,15.804817612018034,24.312660077060112,36212133423.37817,7310466.248803639,4953.464278602517,8.507842465042078,40.1,78,1,45.7,7,32.6
Ralon,2010,9,0,40.1,38.5,15.535682071547138,25.017800714824638,73298113940.91122,5585486.368906044,13122.95995366777,9.4821186432775,40.3,56.7,0,38.1,9,39.6
Ralon,2011,8,0,36.3,35.5,15.582486666713313,25.13438130012218,82361283262.48975,5853127.353534561,14071.329442841146,9.551894633408866,34.7,56,0,38.5,9,40.1
Ralon,2012,9,1,42.7,44.6,15.629291261879489,25.216152168607103,89379051518.36098,6133592.950367251,14572.05462468933,9.586860906727614,43,53.7,0,35.5,8,36.3
Ralon,2013,9,1,42.9,46.6,15.676095857045667,25.374180445157688,104680683620.1362,6427497.6791811185,16286.38217314344,9.698084588112021,39.7,52.5,1,44.6,9,42.7
Ralon,2014,8,1,41.4,46,15.722900452211842,25.45820839622688,113856918507.052,6735485.505833082,16904.04031134049,9.735307944015037,38.2,53.2,1,46.6,9,42.9
Ralon,2015,9,1,42.4,47.7,15.769705047378018,25.539868267832684,123544625500.60222,7058231.253234366,17503.62393467756,9.770163220454666,40.9,50.4,1,46,8,41.4
Ralon,2016,8,1,41.3,48.4,15.816509642544194,25.713237292955903,146932229403.6755,7396442.079934746,19865.25789234218,9.896727650411709,34.2,50.4,1,47.7,9,42.4
Ralon,2017,8,1,43.1,45.3,15.86331423771037,25.79074382242986,158773393172.48825,7750859.029556492,20484.618874764044,9.92742958471949,31.3,47.3,1,48.4,8,41.3
Ralon,2018,8,1,44.2,48.9,15.910118832876545,25.906711013883708,178296015408.2843,8122258.654472885,21951.531340373855,9.996592181007163,29.2,46.9,1,45.3,8,43.1
Ralon,2019,8,1,44.6,54,15.956923428042721,26.03438243644246,202576298742.72452,8511454.717288874,23800.431943935724,10.077459008399739,34.6,46.7,1,48.9,8,44.2
Fadul,2010,12,0,53.9,49.3,17.21421274201908,24.412510273877587,40014601977.26286,29925237.38431877,1337.1523661907877,7.198297531858508,55.4,49.5,0,48.2,11,51.4
Fadul,2011,14,0,58.2,53.9,17.259503831523823,24.525330006409238,44793550610.14688,31311745.21234391,1430.5670382271792,7.265826174885415,57.1,45.6,0,49.3,12,53.9
Fadul,2012,16,0,63.7,52.8,17.30479492102857,24.556436926545814,46208838513.180305,32762493.264514636,1410.4188634272696,7.251642005517244,63.9,41.3,0,53.9,14,58.2
Fadul,2013,17,0,66.1,55.4,17.350086010533314,24.676292390573764,52092790112.5426,34280457.94407551,1519.606015693425,7.32620638004045,61.3,36.6,0,52.8,16,63.7
Fadul,2014,18,0,68.9,59.6,17.39537710003806,24.72447384464062,54664144871.58474,35868753.55815333,1524.0045847413905,7.329096744602559,64.8,34.5,0,55.4,17,66.1
Fadul,2015,20,1,74.1,66.8,17.44066818954281,24.829544716430192,60720348922.19231,37530638.70717302,1617.8874384726942,7.388876526887383,71.7,29.6,0,59.6,18,68.9
Fadul,2016,21,1,76.3,71.4,17.485959279047552,24.903056732588624,65352186358.20174,39269522.97031162,1664.196084266392,7.417097453541071,69.7,26.2,1,66.8,20,74.1
Fadul,2017,24,1,84.5,77.6,17.5312503685523,24.966917286827243,69661754405.21999,41088973.90070543,1695.3880272980975,7.4356669182749435,83.1,20.4,1,71.4,21,76.3
Fadul,2018,25,1,87.4,81.6,17.576541458057044,25.087750469271548,78608877026.39677,42992724.34476045,1828.4227907035831,7.511209011214504,84,17.2,1,77.6,24,84.5
Fadul,2019,26,1,89,75.1,17.62183254756179,25.163483111492226,84793363111.95903,44984680.10058609,1884.9386707287997,7.541650563930435,79.9,14.3,1,81.6,25,87.4
Gugap,2010,15,0,47.1,39.9,16.666179294314723,25.443417488110075,112185264403.74461,17299346.67518472,6484.942264592586,8.777238193795352,35.9,44.3,0,38,13,41.4
Gugap,2011,16,0,50.3,40.6,16.703181294953254,25.510456524865678,119963878853.9626,17951447.224220026,6682.6856551213195,8.807275229912424,45.2,43.7,0,39.9,15,47.1
Gugap,2012,18,0,56.1,48.9,16.740183295591784,25.535735591618565,123035109123.68887,18628128.76663251,6604.802375216267,8.79555229602678,58.5,41.6,0,40.6,16,50.3
Gugap,2013,18,0,57.2,47.9,16.777185296230314,25.646203194124116,137405630408.67014,19330317.88534914,7108.296471048352,8.869017897893801,56.1,39.4,0,48.9,18,56.1
Gugap,2014,19,0,58.7,48.4,16.814187296868845,25.659056930266164,139183205895.54837,20058976.090930108,6938.699426362127,8.84486963339732,62.4,39.1,0,47.9,18,57.2
Gugap,2015,20,0,61.7,51.2,16.85118929750737,25.739173315044784,150792915963.0936,20815101.138169248,7244.39986921708,8.887984017537413,70.1,36.9,0,48.4,19,58.7
Gugap,2016,21,0,64.9,55.4,16.8881912981459,25.846820499305444,167931248808.04727,21599728.39232425,7774.692614548055,8.958629201159543,81,35.5,0,51.2,20,61.7
Gugap,2017,22,0,70.1,59.8,16.925193298784432,25.88547480462018,174549604491.56964,22413932.246846274,7787.549394244708,8.960281505835749,85.7,32.1,0,55.4,21,64.9
Gugap,2018,23,0,70.3,56.6,16.962195299422962,25.964353608324004,188875444004.97998,23258827.594551798,8120.591772614653,9.002158308901041,84.2,29.8,0,59.8,22,70.1
Gugap,2019,24,1,75.6,68.2,16.999197300061493,26.047448728268847,205240588064.47992,24135571.354250044,8503.655664581524,9.048251428207355,96.8,30,0,56.6,23,70.3
Zupot,2010,8,0,49.6,48.9,16.11242565960048,23.575833152658355,17332222056.13422,9943460.527056023,1743.0774737802271,7.4634074930578755,32.4,59.2,0,46.9,7,46.2
Zupot,2011,8,1,50.1,59.5,16.147428186254473,23.788928800917528,21448676974.71105,10297669.714105746,2082.867053439348,7.641500614663055,30.4,57.1,0,48.9,8,49.6
Zupot,2012,9,1,54.1,60,16.182430712908467,23.76650373403844,20973041964.793354,10664496.65609592,1966.6227709682837,7.584073021129974,42,54.2,1,59.5,8,50.1
Zupot,2013,9,1,54.8,60.5,16.21743323956246,24.004014258705737,26595670031.302586,11044390.82679955,2408.0703452441567,7.786581019143277,40.8,51.1,1,60,9,54.1
Zupot,2014,9,1,56.4,63.3,16.252435766216458,23.981213044778457,25996117704.953796,11437817.71129071,2272.8214735658908,7.728777278561999,50.7,50.6,1,60.5,9,54.8
Zupot,2015,9,1,57.4,61.8,16.28743829287045,24.092760832256428,29063845972.575523,11845259.376304159,2453.6268096177173,7.805322539385976,49.7,47.3,1,63.3,9,56.4
Zupot,2016,9,1,58.1,58.5,16.322440819524445,24.243452779787525,33790744811.271557,12267215.060912888,2754.5571381510413,7.92101196026308,50.4,45.5,1,61.8,9,57.4
Zupot,2017,10,1,61.8,65.5,16.35744334617844,24.34100734295039,37253336303.29522,12704201.788246593,2932.363396318254,7.983563996771952,58.8,41.3,1,58.5,9,58.1
Zupot,2018,10,1,63.1,66.8,16.392445872832432,24.44140902224269,41187844865.7633,13156754.999001157,3130.5473780495436,8.048963149410259,64.6,39.8,1,65.5,10,61.8
Zupot,2019,10,1,63.6,60.1,16.427448399486426,24.51439952788825,44306601807.22851,13625429.207515195,3251.7582479376806,8.086951128401825,63.5,38.3,1,66.8,10,63.1
Gidik,2010,13,0,49,47,15.398403166692903,25.496188772277584,118264416494.89209,4869019.6295497175,24289.164039749223,10.097785605584681,49,68.7,0,45.6,13,49.3
Gidik,2011,13,1,49.4,55.9,15.437070478233933,25.51816649277995,120892371234.62355,5060978.8857429335,23887.151866051896,10.081096014546018,48,69.5,0,47,13,49
Gidik,2012,14,1,51.7,53.7,15.475737789774962,25.497737427518523,118447709195.2809,5260506.062963746,22516.409595876026,10.02199963774356,54,70.5,1,55.9,13,49.4
Gidik,2013,14,1,51.6,53.3,15.514405101315992,25.564215198665572,126589473901.96817,5467899.523634556,23151.38991760828,10.04981009734958,47,70.6,1,53.7,14,51.7
Gidik,2014,14,1,51,48.7,15.553072412857022,25.52949907626697,122270186482.00064,5683469.39300335,21513.300772327846,9.976426663409947,47.8,73.1,1,53.3,14,51.6
Gidik,2015,15,1,53.8,47.1,15.59173972439805,25.559187250874817,125954586065.28809,5907538.022888638,21320.994562756863,9.967447526476768,49.6,73.2,1,48.7,14,51
Gidik,2016,15,1,54.2,60.1,15.63040703593908,25.61970660470022,133812660762.95685,6140440.473707411,21792.0296330411,9.98929956876114,47.3,75.5,1,47.1,15,53.8
Gidik,2017,15,1,54.2,60.4,15.669074347480109,25.614011037072753,133052687996.7391,6382525.015506762,20846.402900651214,9.944936689592645,47.7,74,1,60.1,15,54.2
Gidik,2018,16,1,57.3,51.4,15.707741659021139,25.6411329225778,136710709757.43886,6634153.648748599,20607.106346297332,9.933391263556661,52.3,75.5,1,60.4,15,54.2
Gidik,2019,16,1,56.9,48.8,15.746408970562168,25.68196229163386,142408039519.97937,6895702.645626038,20651.70829405023,9.93555332107169,49.2,76.5,1,51.4,16,57.3
Kusas,2010,13,0,57.2,50.4,15.249083763649475,22.266773779626163,4680982120.30782,4193657.2518297974,1116.2052211742844,7.017690015976688,52.9,49.1,0,53.1,13,57.8
Kusas,2011,12,0,56.4,49.6,15.291882817331489,22.4015265983643,5356232099.7313,4377038.085136256,1223.7115591751956,7.10964378103281,51.9,50.1,0,50.4,13,57.2
Kusas,2012,13,1,59.2,59.7,15.334681871013501,22.441455446259592,5574427432.120181,4568437.821277339,1220.2042908754238,7.106773575246091,56.3,49.9,0,49.6,12,56.4
Kusas,2013,13,1,58.9,56.7,15.377480924695515,22.602795750198485,6550424870.391346,4768207.1119624665,1373.771045716042,7.22531482550297,51.5,47.1,1,59.7,13,59.2
Kusas,2014,13,1,59.9,63.6,15.420279978377529,22.66215501700075,6951025342.947263,4976711.942248236,1396.7104030954076,7.2418750386232205,54.8,50.1,1,56.7,13,58.9
Kusas,2015,13,1,60.5,69,15.463079032059543,22.78122618098453,7829983040.515595,5194334.30103721,1507.4083774223188,7.318147148924986,54.6,49.2,1,63.6,13,59.9
Kusas,2016,13,1,60.1,65.4,15.505878085741557,22.966238300738038,9421294163.306541,5421472.880896332,1737.7739168454384,7.460360214996481,47.3,49.9,1,69,13,60.5
Kusas,2017,13,1,60.3,61.4,15.548677139423571,23.014508036832968,9887211949.609594,5658543.808477107,1747.3067779023795,7.465830897409397,48.7,48.2,1,65.4,13,60.1
Kusas,2018,13,1,61,61.6,15.591476193105585,23.17782327638035,11641280437.021658,5905981.406875706,1971.100082277427,7.586347083274767,52.7,48.3,1,61.4,13,60.3
Kusas,2019,13,1,61.4,62.6,15.634275246787597,23.263941244609615,12688237810.503399,6164238.991329637,2058.362407484549,7.629665997822018,49.8,50.1,1,61.6,13,61
Mozit,2010,9,0,55.8,58.2,15.938456316527578,25.21138908983241,88954344315.0456,8355715.189499163,10645.928241646718,9.27293277330483,40.5,54.1,0,54.1,9,55.6
Mozit,2011,9,0,56.2,53.7,15.97161140212605,25.396424573235887,107035305318.87434,8637393.371307898,12392.084129736326,9.424813171109838,42.4,55.4,0,58.2,9,55.8
Mozit,2012,10,0,58.6,53.2,16.00476648772452,25.374691961282096,104734243174.84212,8928567.16136891,11730.240841777402,9.369925473557576,45.2,56.4,0,53.7,9,56.2
Mozit,2013,10,1,58.4,61.3,16.03792157332299,25.441426609288456,111962139317.94757,9229556.664617188,12130.825280825273,9.403505035965466,41.5,57,0,53.2,10,58.6
Mozit,2014,10,1,59,66.7,16.071076658921463,25.617004799858808,133451613028.1541,9540692.776994187,13987.6229271265,9.545928140937345,47.9,61,1,61.3,10,58.4
Mozit,2015,10,1,59.5,61.9,16.104231744519932,25.707648062338066,146113282063.07834,9862317.549221542,14815.309011684727,9.603416317818134,47.8,61.2,1,66.7,10,59
Mozit,2016,10,1,59.4,64.8,16.137386830118402,25.79310224786813,159148290291.5478,10194784.5628383,15610.755608477497,9.655715417749729,45.4,62.8,1,61.9,10,59.5
Mozit,2017,11,1,61.9,64.9,16.170541915716875,25.84022965015418,166828078686.70663,10538459.318914365,15830.404961310101,9.669687734437304,49.1,62.8,1,64.8,10,59.4
Mozit,2018,11,1,62.6,73.5,16.203697001315344,25.89717612374159,176604061603.93704,10893719.639867801,16211.548253694566,9.693479122426247,54.9,65.1,1,64.9,11,61.9
Mozit,2019,12,1,64.8,67.1,16.236852086913817,26.051921969588566,206160735229.316,11260956.084828077,18307.569417402938,9.815069882674749,55.2,67.6,1,73.5,11,62.6
Talig,2010,17,0,75.8,70.4,15.040472078146006,25.96367107417274,188746574048.18777,3404035.0936188363,55447.8931201414,10.923198996026734,58.6,58,0,67.5,16,73.6
Talig,2011,18,0,78.1,67.1,15.081758236512849,26.04116976347082,203955927028.29495,3547516.1358280815,57492.60023610474,10.95941152695797,59.1,59.1,0,70.4,17,75.8
Talig,2012,19,0,80.3,67.7,15.123044394879694,26.076034553886625,211192220614.10968,3697044.9445577324,57124.60188643285,10.952990159006932,63.7,59.6,0,67.1,18,78.1
Talig,2013,20,0,82.3,70.3,15.164330553246536,26.196120215098638,238138962218.90845,3852876.4348775446,61808.09746795765,11.031789661852102,59.4,59.7,0,67.7,19,80.3
Talig,2014,20,0,82.9,70.2,15.20561671161338,26.218026235615067,243413197047.00305,4015276.2665996077,60621.78064104687,11.012409524001686,61.8,62.6,0,70.3,20,82.3
Talig,2015,21,0,85.8,70.8,15.246902869980223,26.30767737413391,266243562196.46152,4184521.297172218,63625.811243064156,11.060774504153686,63.9,62.5,0,70.2,20,82.9
Talig,2016,22,0,87.9,74.7,15.288189028347068,26.42426904450793,299167377447.7802,4360900.053663472,68602.20912342578,11.136080016160863,61.3,63.1,0,70.8,21,85.8
Talig,2017,23,0,91,74.9,15.329475186713912,26.47262487958046,313989341992.7851,4544713.224638988,69088.922990895,11.14314969286655,66.3,62.7,0,74.7,22,87.9
Talig,2018,24,1,93.2,83.1,15.370761345080755,26.560109596880977,342696001075.53845,4736274.172772491,72355.60877062427,11.189348251800222,66,63.7,0,74.9,23,91
Talig,2019,26,1,98,93.5,15.4120475034476,26.65342116553463,376212945912.2936,4935909.46906308,76219.57985054074,11.241373662087032,68.8,65.5,1,83.1,24,93.2
Pukat,2010,13,0,64.2,60.3,16.540803519357354,24.90804489049153,65678987773.974266,15260884.121901885,4303.747230457906,8.367241371134178,46,42.2,0,57.1,12,61
Pukat,2011,14,0,66,60.4,16.565751345649147,24.986571345071187,71044433705.02989,15646398.89081109,4540.625239124723,8.42081999942204,47.2,40.3,0,60.3,13,64.2
Pukat,2012,15,0,68.8,61,16.59069917194094,25.040987205009138,75017496129.92766,16041652.390180465,4676.419505003607,8.450288033068198,48.5,39.5,0,60.4,14,66
Pukat,2013,16,1,72.1,71.9,16.615646998232737,25.179217445790208,86138081616.1861,16446890.636190576,5237.347503645672,8.56357044755747,51.4,36.7,0,61,15,68.8
Pukat,2014,17,1,74.9,69.4,16.64059482452453,25.22072311861042,89788533842.84894,16862365.85979091,5324.7886203770395,8.580128294085888,59.3,37.5,1,71.9,16,72.1
Pukat,2015,17,1,74,70.9,16.665542650816324,25.356248485655136,102820283997.59834,17288336.663695395,5947.3786285938995,8.690705834838813,48.6,35.1,1,69.4,17,74.9
Pukat,2016,18,1,76.9,69.3,16.690490477108117,25.440259327607027,111831524210.84981,17725068.183343317,6309.229564258638,8.74976885049891,49.7,34.1,1,70.9,17,74
Pukat,2017,19,1,79.5,77.6,16.71543830339991,25.52586725646442,121826928601.0671,18172832.251926646,6703.794263447914,8.810428953064509,50.3,30.9,1,69.3,18,76.9
Pukat,2018,20,1,82.6,77.1,16.740386129691704,25.62633804032191,134702979591.45595,18631907.569586165,7229.693421801783,8.885951910630208,58.6,31.1,1,77.6,19,79.5
Pukat,2019,21,1,84.9,80.3,16.7653339559835,25.76260960390387,154368679951.29755,19102579.876881856,8081.038317662848,8.997275647920368,62.5,30.3,1,77.1,20,82.6
Horav,2010,11,0,47.8,46.1,17.075808802012,25.146875365946308,83396765780.28781,26057307.420579065,3200.5135616746124,8.071066563934309,36.6,44.3,0,44.4,13,50.5
Horav,2011,10,0,46.9,43.5,17.11144803633178,25.172941306316172,85599159944.7308,27002716.67046879,3170.0202979334053,8.061493269984393,37.8,43.8,0,46.1,11,47.8
Horav,2012,8,0,44.3,43.9,17.147087270651557,25.19959415982839,87911297474.92546,27982427.186999306,3141.6609033747163,8.052506889176833,39.3,42.7,0,43.5,10,46.9
Horav,2013,6,0,41,40.2,17.182726504971335,25.31019895503283,98192822110.03848,28997683.486123256,3386.2298744321533,8.127472450061497,35.1,41.1,0,43.9,8,44.3
Horav,2014,4,0,37.6,41,17.218365739291116,25.29834622616771,97035839458.97032,30049775.23722661,3229.1702248328056,8.079980486876593,34.8,42.3,0,40.2,6,41
Horav,2015,3,0,36.6,41.6,17.254004973610893,25.366095771605366,103837786331.65358,31140038.901381783,3334.5426015844178,8.112090797994473,33.3,40.8,0,41,4,37.6
Horav,2016,1,0,33.4,41.8,17.28964420793067,25.555188106483442,125451881353.20802,32269859.429040696,3887.5868557490458,8.265543898552771,28.6,40.4,0,41.6,3,36.6
Horav,2017,-0,0,33.1,41.4,17.325283442250452,25.513295058071986,120304884055.97758,33440672.01932245,3597.5617950041155,8.188011615821534,36.3,38,0,41.8,1,33.4
Horav,2018,-2,0,29.5,37.7,17.36092267657023,25.66059273973993,139397129012.27783,34653963.94313129,4022.5449891110516,8.2996700631697,28,37.9,0,41.4,-0,33.1
Horav,2019,-4,0,27.3,39,17.396561910890007,25.74681179793543,151949155407.45078,35911276.43242186,4231.2379425830195,8.350249887045422,33.9,38.1,0,37.7,-2,29.5
